"p","t","y","e","d","i","expected_years_saved","expected_years_saved_U","infs","prob_success","benefit","ratio"
0.05,2,2.5,0.5,0.6,1350000,0.138697414234095,1.84287776258875,192.5625,0.0975,56172.4527648084,291.710238311241
0.05,2,2.5,0.5,0.6,5e+05,0.138697414234095,1.84287776258875,192.5625,0.0975,20804.6121351142,108.040829004163
0.05,2,2.5,0.5,0.7,1350000,0.138697414234095,1.84287776258875,192.5625,0.0975,65534.5282256098,340.328611363115
0.05,2,2.5,0.5,0.7,5e+05,0.138697414234095,1.84287776258875,192.5625,0.0975,24272.0474909666,126.047633838191
0.05,2,2.5,0.5,0.8,1350000,0.138697414234095,1.84287776258875,192.5625,0.0975,74896.6036864112,388.946984414988
0.05,2,2.5,0.5,0.8,5e+05,0.138697414234095,1.84287776258875,192.5625,0.0975,27739.482846819,144.054438672218
0.05,2,2.5,0.5,0.9,1350000,0.138697414234095,1.84287776258875,192.5625,0.0975,84258.6791472126,437.565357466862
0.05,2,2.5,0.5,0.9,5e+05,0.138697414234095,1.84287776258875,192.5625,0.0975,31206.9182026713,162.061243506245
0.05,2,2.5,0.7,0.1,1350000,0.138697414234095,1.84287776258875,191.5875,0.0975,13106.905645122,68.4121127167584
0.05,2,2.5,0.7,0.1,5e+05,0.138697414234095,1.84287776258875,191.5875,0.0975,4854.40949819332,25.3378195247253
0.05,2,2.5,0.7,0.2,1350000,0.138697414234095,1.84287776258875,191.5875,0.0975,26213.8112902439,136.824225433517
0.05,2,2.5,0.7,0.2,5e+05,0.138697414234095,1.84287776258875,191.5875,0.0975,9708.81899638663,50.6756390494507
0.05,2,2.5,0.7,0.3,1350000,0.138697414234095,1.84287776258875,191.5875,0.0975,39320.7169353659,205.236338150275
0.05,2,2.5,0.7,0.3,5e+05,0.138697414234095,1.84287776258875,191.5875,0.0975,14563.22849458,76.013458574176
0.05,2,2.5,0.7,0.4,1350000,0.138697414234095,1.84287776258875,191.5875,0.0975,52427.6225804878,273.648450867034
0.05,2,2.5,0.7,0.4,5e+05,0.138697414234095,1.84287776258875,191.5875,0.0975,19417.6379927733,101.351278098901
0.05,2,2.5,0.7,0.5,1350000,0.138697414234095,1.84287776258875,191.5875,0.0975,65534.5282256098,342.060563583792
0.05,2,2.5,0.7,0.5,5e+05,0.138697414234095,1.84287776258875,191.5875,0.0975,24272.0474909666,126.689097623627
0.05,2,2.5,0.7,0.6,1350000,0.138697414234095,1.84287776258875,191.5875,0.0975,78641.4338707317,410.47267630055
0.05,2,2.5,0.7,0.6,5e+05,0.138697414234095,1.84287776258875,191.5875,0.0975,29126.4569891599,152.026917148352
0.05,2,2.5,0.7,0.7,1350000,0.138697414234095,1.84287776258875,191.5875,0.0975,91748.3395158537,478.884789017309
0.05,2,2.5,0.7,0.7,5e+05,0.138697414234095,1.84287776258875,191.5875,0.0975,33980.8664873532,177.364736673077
0.05,2,2.5,0.7,0.8,1350000,0.138697414234095,1.84287776258875,191.5875,0.0975,104855.245160976,547.296901734067
0.05,2,2.5,0.7,0.8,5e+05,0.138697414234095,1.84287776258875,191.5875,0.0975,38835.2759855465,202.702556197803
0.05,2,2.5,0.7,0.9,1350000,0.138697414234095,1.84287776258875,191.5875,0.0975,117962.150806098,615.709014450826
0.05,2,2.5,0.7,0.9,5e+05,0.138697414234095,1.84287776258875,191.5875,0.0975,43689.6854837398,228.040375722528
0.05,2,2.5,0.9,0.1,1350000,0.138697414234095,1.84287776258875,190.6125,0.0975,16851.7358294425,88.4083458820513
0.05,2,2.5,0.9,0.1,5e+05,0.138697414234095,1.84287776258875,190.6125,0.0975,6241.38364053427,32.7438318081672
0.05,2,2.5,0.9,0.2,1350000,0.138697414234095,1.84287776258875,190.6125,0.0975,33703.471658885,176.816691764103
0.05,2,2.5,0.9,0.2,5e+05,0.138697414234095,1.84287776258875,190.6125,0.0975,12482.7672810685,65.4876636163343
0.05,2,2.5,0.9,0.3,1350000,0.138697414234095,1.84287776258875,190.6125,0.0975,50555.2074883275,265.225037646154
0.05,2,2.5,0.9,0.3,5e+05,0.138697414234095,1.84287776258875,190.6125,0.0975,18724.1509216028,98.2314954245015
0.05,2,2.5,0.9,0.4,1350000,0.138697414234095,1.84287776258875,190.6125,0.0975,67406.94331777,353.633383528205
0.05,2,2.5,0.9,0.4,5e+05,0.138697414234095,1.84287776258875,190.6125,0.0975,24965.5345621371,130.975327232669
0.05,2,2.5,0.9,0.5,1350000,0.138697414234095,1.84287776258875,190.6125,0.0975,84258.6791472126,442.041729410257
0.05,2,2.5,0.9,0.5,5e+05,0.138697414234095,1.84287776258875,190.6125,0.0975,31206.9182026713,163.719159040836
0.05,2,2.5,0.9,0.6,1350000,0.138697414234095,1.84287776258875,190.6125,0.0975,101110.414976655,530.450075292308
0.05,2,2.5,0.9,0.6,5e+05,0.138697414234095,1.84287776258875,190.6125,0.0975,37448.3018432056,196.462990849003
0.05,2,2.5,0.9,0.7,1350000,0.138697414234095,1.84287776258875,190.6125,0.0975,117962.150806098,618.85842117436
0.05,2,2.5,0.9,0.7,5e+05,0.138697414234095,1.84287776258875,190.6125,0.0975,43689.6854837398,229.20682265717
0.05,2,2.5,0.9,0.8,1350000,0.138697414234095,1.84287776258875,190.6125,0.0975,134813.88663554,707.266767056411
0.05,2,2.5,0.9,0.8,5e+05,0.138697414234095,1.84287776258875,190.6125,0.0975,49931.0691242741,261.950654465337
0.05,2,2.5,0.9,0.9,1350000,0.138697414234095,1.84287776258875,190.6125,0.0975,151665.622464983,795.675112938462
0.05,2,2.5,0.9,0.9,5e+05,0.138697414234095,1.84287776258875,190.6125,0.0975,56172.4527648084,294.694486273505
0.05,2,5,0.5,0.1,1350000,0.261131160542933,3.42874915995902,192.5625,0.0975,17626.353336648,91.5357524785354
0.05,2,5,0.5,0.1,5e+05,0.261131160542933,3.42874915995902,192.5625,0.0975,6528.27901357333,33.9021305476057
0.05,2,5,0.5,0.2,1350000,0.261131160542933,3.42874915995902,192.5625,0.0975,35252.706673296,183.071504957071
0.05,2,5,0.5,0.2,5e+05,0.261131160542933,3.42874915995902,192.5625,0.0975,13056.5580271467,67.8042610952114
0.05,2,5,0.5,0.3,1350000,0.261131160542933,3.42874915995902,192.5625,0.0975,52879.060009944,274.607257435606
0.05,2,5,0.5,0.3,5e+05,0.261131160542933,3.42874915995902,192.5625,0.0975,19584.83704072,101.706391642817
0.05,2,5,0.5,0.4,1350000,0.261131160542933,3.42874915995902,192.5625,0.0975,70505.4133465919,366.143009914142
0.05,2,5,0.5,0.4,5e+05,0.261131160542933,3.42874915995902,192.5625,0.0975,26113.1160542933,135.608522190423
0.05,2,5,0.5,0.5,1350000,0.261131160542933,3.42874915995902,192.5625,0.0975,88131.7666832399,457.678762392677
0.05,2,5,0.5,0.5,5e+05,0.261131160542933,3.42874915995902,192.5625,0.0975,32641.3950678666,169.510652738029
0.05,2,5,0.5,0.6,1350000,0.261131160542933,3.42874915995902,192.5625,0.0975,105758.120019888,549.214514871213
0.05,2,5,0.5,0.6,5e+05,0.261131160542933,3.42874915995902,192.5625,0.0975,39169.67408144,203.412783285634
0.05,2,5,0.5,0.7,1350000,0.261131160542933,3.42874915995902,192.5625,0.0975,123384.473356536,640.750267349748
0.05,2,5,0.5,0.7,5e+05,0.261131160542933,3.42874915995902,192.5625,0.0975,45697.9530950133,237.31491383324
0.05,2,5,0.5,0.8,1350000,0.261131160542933,3.42874915995902,192.5625,0.0975,141010.826693184,732.286019828284
0.05,2,5,0.5,0.8,5e+05,0.261131160542933,3.42874915995902,192.5625,0.0975,52226.2321085866,271.217044380846
0.05,2,5,0.5,0.9,1350000,0.261131160542933,3.42874915995902,192.5625,0.0975,158637.180029832,823.821772306819
0.05,2,5,0.5,0.9,5e+05,0.261131160542933,3.42874915995902,192.5625,0.0975,58754.5111221599,305.119174928451
0.05,2,5,0.7,0.1,1350000,0.261131160542933,3.42874915995902,191.5875,0.0975,24676.8946713072,128.802216591934
0.05,2,5,0.7,0.1,5e+05,0.261131160542933,3.42874915995902,191.5875,0.0975,9139.59061900266,47.7045246636793
0.05,2,5,0.7,0.2,1350000,0.261131160542933,3.42874915995902,191.5875,0.0975,49353.7893426143,257.604433183868
0.05,2,5,0.7,0.2,5e+05,0.261131160542933,3.42874915995902,191.5875,0.0975,18279.1812380053,95.4090493273586
0.05,2,5,0.7,0.3,1350000,0.261131160542933,3.42874915995902,191.5875,0.0975,74030.6840139215,386.406649775802
0.05,2,5,0.7,0.3,5e+05,0.261131160542933,3.42874915995902,191.5875,0.0975,27418.771857008,143.113573991038
0.05,2,5,0.7,0.4,1350000,0.261131160542933,3.42874915995902,191.5875,0.0975,98707.5786852287,515.208866367736
0.05,2,5,0.7,0.4,5e+05,0.261131160542933,3.42874915995902,191.5875,0.0975,36558.3624760106,190.818098654717
0.05,2,5,0.7,0.5,1350000,0.261131160542933,3.42874915995902,191.5875,0.0975,123384.473356536,644.01108295967
0.05,2,5,0.7,0.5,5e+05,0.261131160542933,3.42874915995902,191.5875,0.0975,45697.9530950133,238.522623318396
0.05,2,5,0.7,0.6,1350000,0.261131160542933,3.42874915995902,191.5875,0.0975,148061.368027843,772.813299551605
0.05,2,5,0.7,0.6,5e+05,0.261131160542933,3.42874915995902,191.5875,0.0975,54837.5437140159,286.227147982076
0.05,2,5,0.7,0.7,1350000,0.261131160542933,3.42874915995902,191.5875,0.0975,172738.26269915,901.615516143539
0.05,2,5,0.7,0.7,5e+05,0.261131160542933,3.42874915995902,191.5875,0.0975,63977.1343330186,333.931672645755
0.05,2,5,0.7,0.8,1350000,0.261131160542933,3.42874915995902,191.5875,0.0975,197415.157370457,1030.41773273547
0.05,2,5,0.7,0.8,5e+05,0.261131160542933,3.42874915995902,191.5875,0.0975,73116.7249520213,381.636197309434
0.05,2,5,0.7,0.9,1350000,0.261131160542933,3.42874915995902,191.5875,0.0975,222092.052041765,1159.21994932741
0.05,2,5,0.7,0.9,5e+05,0.261131160542933,3.42874915995902,191.5875,0.0975,82256.3155710239,429.340721973114
0.05,2,5,0.9,0.1,1350000,0.261131160542933,3.42874915995902,190.6125,0.0975,31727.4360059664,166.449923304958
0.05,2,5,0.9,0.1,5e+05,0.261131160542933,3.42874915995902,190.6125,0.0975,11750.902224432,61.6481197425772
0.05,2,5,0.9,0.2,1350000,0.261131160542933,3.42874915995902,190.6125,0.0975,63454.8720119327,332.899846609917
0.05,2,5,0.9,0.2,5e+05,0.261131160542933,3.42874915995902,190.6125,0.0975,23501.804448864,123.296239485154
0.05,2,5,0.9,0.3,1350000,0.261131160542933,3.42874915995902,190.6125,0.0975,95182.3080178991,499.349769914875
0.05,2,5,0.9,0.3,5e+05,0.261131160542933,3.42874915995902,190.6125,0.0975,35252.706673296,184.944359227731
0.05,2,5,0.9,0.4,1350000,0.261131160542933,3.42874915995902,190.6125,0.0975,126909.744023865,665.799693219833
0.05,2,5,0.9,0.4,5e+05,0.261131160542933,3.42874915995902,190.6125,0.0975,47003.608897728,246.592478970309
0.05,2,5,0.9,0.5,1350000,0.261131160542933,3.42874915995902,190.6125,0.0975,158637.180029832,832.249616524791
0.05,2,5,0.9,0.5,5e+05,0.261131160542933,3.42874915995902,190.6125,0.0975,58754.5111221599,308.240598712886
0.05,2,5,0.9,0.6,1350000,0.261131160542933,3.42874915995902,190.6125,0.0975,190364.616035798,998.69953982975
0.05,2,5,0.9,0.6,5e+05,0.261131160542933,3.42874915995902,190.6125,0.0975,70505.4133465919,369.888718455463
0.05,2,5,0.9,0.7,1350000,0.261131160542933,3.42874915995902,190.6125,0.0975,222092.052041765,1165.14946313471
0.05,2,5,0.9,0.7,5e+05,0.261131160542933,3.42874915995902,190.6125,0.0975,82256.3155710239,431.53683819804
0.05,2,5,0.9,0.8,1350000,0.261131160542933,3.42874915995902,190.6125,0.0975,253819.488047731,1331.59938643967
0.05,2,5,0.9,0.8,5e+05,0.261131160542933,3.42874915995902,190.6125,0.0975,94007.2177954559,493.184957940617
0.05,2,5,0.9,0.9,1350000,0.261131160542933,3.42874915995902,190.6125,0.0975,285546.924053697,1498.04930974462
0.05,2,5,0.9,0.9,5e+05,0.261131160542933,3.42874915995902,190.6125,0.0975,105758.120019888,554.833077683194
0.05,2,7.5,0.5,0.1,1350000,0.369354615443174,3.98844340904517,192.5625,0.0975,24931.4365424142,129.471919726916
0.05,2,7.5,0.5,0.1,5e+05,0.369354615443174,3.98844340904517,192.5625,0.0975,9233.86538607934,47.9525628618207
0.05,2,7.5,0.5,0.2,1350000,0.369354615443174,3.98844340904517,192.5625,0.0975,49862.8730848285,258.943839453832
0.05,2,7.5,0.5,0.2,5e+05,0.369354615443174,3.98844340904517,192.5625,0.0975,18467.7307721587,95.9051257236413
0.05,2,7.5,0.5,0.3,1350000,0.369354615443174,3.98844340904517,192.5625,0.0975,74794.3096272427,388.415759180748
0.05,2,7.5,0.5,0.3,5e+05,0.369354615443174,3.98844340904517,192.5625,0.0975,27701.596158238,143.857688585462
0.05,2,7.5,0.5,0.4,1350000,0.369354615443174,3.98844340904517,192.5625,0.0975,99725.7461696569,517.887678907663
0.05,2,7.5,0.5,0.4,5e+05,0.369354615443174,3.98844340904517,192.5625,0.0975,36935.4615443174,191.810251447283
0.05,2,7.5,0.5,0.5,1350000,0.369354615443174,3.98844340904517,192.5625,0.0975,124657.182712071,647.359598634579
0.05,2,7.5,0.5,0.5,5e+05,0.369354615443174,3.98844340904517,192.5625,0.0975,46169.3269303967,239.762814309103
0.05,2,7.5,0.5,0.6,1350000,0.369354615443174,3.98844340904517,192.5625,0.0975,149588.619254485,776.831518361495
0.05,2,7.5,0.5,0.6,5e+05,0.369354615443174,3.98844340904517,192.5625,0.0975,55403.1923164761,287.715377170924
0.05,2,7.5,0.5,0.7,1350000,0.369354615443174,3.98844340904517,192.5625,0.0975,174520.0557969,906.303438088411
0.05,2,7.5,0.5,0.7,5e+05,0.369354615443174,3.98844340904517,192.5625,0.0975,64637.0577025554,335.667940032745
0.05,2,7.5,0.5,0.8,1350000,0.369354615443174,3.98844340904517,192.5625,0.0975,199451.492339314,1035.77535781533
0.05,2,7.5,0.5,0.8,5e+05,0.369354615443174,3.98844340904517,192.5625,0.0975,73870.9230886348,383.620502894565
0.05,2,7.5,0.5,0.9,1350000,0.369354615443174,3.98844340904517,192.5625,0.0975,224382.928881728,1165.24727754224
0.05,2,7.5,0.5,0.9,5e+05,0.369354615443174,3.98844340904517,192.5625,0.0975,83104.7884747141,431.573065756386
0.05,2,7.5,0.7,0.1,1350000,0.369354615443174,3.98844340904517,191.5875,0.0975,34904.0111593799,182.1831338651
0.05,2,7.5,0.7,0.1,5e+05,0.369354615443174,3.98844340904517,191.5875,0.0975,12927.4115405111,67.475234764852
0.05,2,7.5,0.7,0.2,1350000,0.369354615443174,3.98844340904517,191.5875,0.0975,69808.0223187598,364.366267730201
0.05,2,7.5,0.7,0.2,5e+05,0.369354615443174,3.98844340904517,191.5875,0.0975,25854.8230810222,134.950469529704
0.05,2,7.5,0.7,0.3,1350000,0.369354615443174,3.98844340904517,191.5875,0.0975,104712.03347814,546.549401595301
0.05,2,7.5,0.7,0.3,5e+05,0.369354615443174,3.98844340904517,191.5875,0.0975,38782.2346215332,202.425704294556
0.05,2,7.5,0.7,0.4,1350000,0.369354615443174,3.98844340904517,191.5875,0.0975,139616.04463752,728.732535460401
0.05,2,7.5,0.7,0.4,5e+05,0.369354615443174,3.98844340904517,191.5875,0.0975,51709.6461620443,269.900939059408
0.05,2,7.5,0.7,0.5,1350000,0.369354615443174,3.98844340904517,191.5875,0.0975,174520.0557969,910.915669325502
0.05,2,7.5,0.7,0.5,5e+05,0.369354615443174,3.98844340904517,191.5875,0.0975,64637.0577025554,337.37617382426
0.05,2,7.5,0.7,0.6,1350000,0.369354615443174,3.98844340904517,191.5875,0.0975,209424.06695628,1093.0988031906
0.05,2,7.5,0.7,0.6,5e+05,0.369354615443174,3.98844340904517,191.5875,0.0975,77564.4692430665,404.851408589112
0.05,2,7.5,0.7,0.7,1350000,0.369354615443174,3.98844340904517,191.5875,0.0975,244328.078115659,1275.2819370557
0.05,2,7.5,0.7,0.7,5e+05,0.369354615443174,3.98844340904517,191.5875,0.0975,90491.8807835776,472.326643353964
0.05,2,7.5,0.7,0.8,1350000,0.369354615443174,3.98844340904517,191.5875,0.0975,279232.089275039,1457.4650709208
0.05,2,7.5,0.7,0.8,5e+05,0.369354615443174,3.98844340904517,191.5875,0.0975,103419.292324089,539.801878118816
0.05,2,7.5,0.7,0.9,1350000,0.369354615443174,3.98844340904517,191.5875,0.0975,314136.100434419,1639.6482047859
0.05,2,7.5,0.7,0.9,5e+05,0.369354615443174,3.98844340904517,191.5875,0.0975,116346.7038646,607.277112883668
0.05,2,7.5,0.9,0.1,1350000,0.369354615443174,3.98844340904517,190.6125,0.0975,44876.5857763456,235.433593160709
0.05,2,7.5,0.9,0.1,5e+05,0.369354615443174,3.98844340904517,190.6125,0.0975,16620.9576949428,87.1976270965588
0.05,2,7.5,0.9,0.2,1350000,0.369354615443174,3.98844340904517,190.6125,0.0975,89753.1715526912,470.867186321418
0.05,2,7.5,0.9,0.2,5e+05,0.369354615443174,3.98844340904517,190.6125,0.0975,33241.9153898856,174.395254193118
0.05,2,7.5,0.9,0.3,1350000,0.369354615443174,3.98844340904517,190.6125,0.0975,134629.757329037,706.300779482126
0.05,2,7.5,0.9,0.3,5e+05,0.369354615443174,3.98844340904517,190.6125,0.0975,49862.8730848285,261.592881289676
0.05,2,7.5,0.9,0.4,1350000,0.369354615443174,3.98844340904517,190.6125,0.0975,179506.343105382,941.734372642835
0.05,2,7.5,0.9,0.4,5e+05,0.369354615443174,3.98844340904517,190.6125,0.0975,66483.8307797713,348.790508386235
0.05,2,7.5,0.9,0.5,1350000,0.369354615443174,3.98844340904517,190.6125,0.0975,224382.928881728,1177.16796580354
0.05,2,7.5,0.9,0.5,5e+05,0.369354615443174,3.98844340904517,190.6125,0.0975,83104.7884747141,435.988135482794
0.05,2,7.5,0.9,0.6,1350000,0.369354615443174,3.98844340904517,190.6125,0.0975,269259.514658074,1412.60155896425
0.05,2,7.5,0.9,0.6,5e+05,0.369354615443174,3.98844340904517,190.6125,0.0975,99725.7461696569,523.185762579353
0.05,2,7.5,0.9,0.7,1350000,0.369354615443174,3.98844340904517,190.6125,0.0975,314136.100434419,1648.03515212496
0.05,2,7.5,0.9,0.7,5e+05,0.369354615443174,3.98844340904517,190.6125,0.0975,116346.7038646,610.383389675912
0.05,2,7.5,0.9,0.8,1350000,0.369354615443174,3.98844340904517,190.6125,0.0975,359012.686210765,1883.46874528567
0.05,2,7.5,0.9,0.8,5e+05,0.369354615443174,3.98844340904517,190.6125,0.0975,132967.661559543,697.58101677247
0.05,2,7.5,0.9,0.9,1350000,0.369354615443174,3.98844340904517,190.6125,0.0975,403889.27198711,2118.90233844638
0.05,2,7.5,0.9,0.9,5e+05,0.369354615443174,3.98844340904517,190.6125,0.0975,149588.619254485,784.778643869029
0.05,2,10,0.5,0.1,1350000,0.465148982799979,4.08423777640198,192.5625,0.0975,31397.5563389986,163.051250056468
0.05,2,10,0.5,0.1,5e+05,0.465148982799979,4.08423777640198,192.5625,0.0975,11628.7245699995,60.3893518727659
0.05,2,10,0.5,0.2,1350000,0.465148982799979,4.08423777640198,192.5625,0.0975,62795.1126779972,326.102500112936
0.05,2,10,0.5,0.2,5e+05,0.465148982799979,4.08423777640198,192.5625,0.0975,23257.449139999,120.778703745532
0.05,2,10,0.5,0.3,1350000,0.465148982799979,4.08423777640198,192.5625,0.0975,94192.6690169958,489.153750169404
0.05,2,10,0.5,0.3,5e+05,0.465148982799979,4.08423777640198,192.5625,0.0975,34886.1737099985,181.168055618298
0.05,2,10,0.5,0.4,1350000,0.465148982799979,4.08423777640198,192.5625,0.0975,125590.225355994,652.205000225872
0.05,2,10,0.5,0.4,5e+05,0.465148982799979,4.08423777640198,192.5625,0.0975,46514.8982799979,241.557407491064
0.05,2,10,0.5,0.5,1350000,0.465148982799979,4.08423777640198,192.5625,0.0975,156987.781694993,815.25625028234
0.05,2,10,0.5,0.5,5e+05,0.465148982799979,4.08423777640198,192.5625,0.0975,58143.6228499974,301.94675936383
0.05,2,10,0.5,0.6,1350000,0.465148982799979,4.08423777640198,192.5625,0.0975,188385.338033992,978.307500338808
0.05,2,10,0.5,0.6,5e+05,0.465148982799979,4.08423777640198,192.5625,0.0975,69772.3474199969,362.336111236595
0.05,2,10,0.5,0.7,1350000,0.465148982799979,4.08423777640198,192.5625,0.0975,219782.89437299,1141.35875039528
0.05,2,10,0.5,0.7,5e+05,0.465148982799979,4.08423777640198,192.5625,0.0975,81401.0719899964,422.725463109361
0.05,2,10,0.5,0.8,1350000,0.465148982799979,4.08423777640198,192.5625,0.0975,251180.450711989,1304.41000045174
0.05,2,10,0.5,0.8,5e+05,0.465148982799979,4.08423777640198,192.5625,0.0975,93029.7965599959,483.114814982127
0.05,2,10,0.5,0.9,1350000,0.465148982799979,4.08423777640198,192.5625,0.0975,282578.007050988,1467.46125050821
0.05,2,10,0.5,0.9,5e+05,0.465148982799979,4.08423777640198,192.5625,0.0975,104658.521129995,543.504166854893
0.05,2,10,0.7,0.1,1350000,0.465148982799979,4.08423777640198,191.5875,0.0975,43956.578874598,229.433438374623
0.05,2,10,0.7,0.1,5e+05,0.465148982799979,4.08423777640198,191.5875,0.0975,16280.2143979993,84.9753475461566
0.05,2,10,0.7,0.2,1350000,0.465148982799979,4.08423777640198,191.5875,0.0975,87913.1577491961,458.866876749246
0.05,2,10,0.7,0.2,5e+05,0.465148982799979,4.08423777640198,191.5875,0.0975,32560.4287959986,169.950695092313
0.05,2,10,0.7,0.3,1350000,0.465148982799979,4.08423777640198,191.5875,0.0975,131869.736623794,688.300315123868
0.05,2,10,0.7,0.3,5e+05,0.465148982799979,4.08423777640198,191.5875,0.0975,48840.6431939978,254.92604263847
0.05,2,10,0.7,0.4,1350000,0.465148982799979,4.08423777640198,191.5875,0.0975,175826.315498392,917.733753498491
0.05,2,10,0.7,0.4,5e+05,0.465148982799979,4.08423777640198,191.5875,0.0975,65120.8575919971,339.901390184626
0.05,2,10,0.7,0.5,1350000,0.465148982799979,4.08423777640198,191.5875,0.0975,219782.89437299,1147.16719187311
0.05,2,10,0.7,0.5,5e+05,0.465148982799979,4.08423777640198,191.5875,0.0975,81401.0719899964,424.876737730783
0.05,2,10,0.7,0.6,1350000,0.465148982799979,4.08423777640198,191.5875,0.0975,263739.473247588,1376.60063024774
0.05,2,10,0.7,0.6,5e+05,0.465148982799979,4.08423777640198,191.5875,0.0975,97681.2863879957,509.85208527694
0.05,2,10,0.7,0.7,1350000,0.465148982799979,4.08423777640198,191.5875,0.0975,307696.052122186,1606.03406862236
0.05,2,10,0.7,0.7,5e+05,0.465148982799979,4.08423777640198,191.5875,0.0975,113961.500785995,594.827432823096
0.05,2,10,0.7,0.8,1350000,0.465148982799979,4.08423777640198,191.5875,0.0975,351652.630996784,1835.46750699698
0.05,2,10,0.7,0.8,5e+05,0.465148982799979,4.08423777640198,191.5875,0.0975,130241.715183994,679.802780369253
0.05,2,10,0.7,0.9,1350000,0.465148982799979,4.08423777640198,191.5875,0.0975,395609.209871382,2064.90094537161
0.05,2,10,0.7,0.9,5e+05,0.465148982799979,4.08423777640198,191.5875,0.0975,146521.929581993,764.778127915409
0.05,2,10,0.9,0.1,1350000,0.465148982799979,4.08423777640198,190.6125,0.0975,56515.6014101975,296.494728363552
0.05,2,10,0.9,0.1,5e+05,0.465148982799979,4.08423777640198,190.6125,0.0975,20931.7042259991,109.812862356871
0.05,2,10,0.9,0.2,1350000,0.465148982799979,4.08423777640198,190.6125,0.0975,113031.202820395,592.989456727103
